N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1D\XRF data     15/03/2013  re-evaluated data
peakarea
filename	position (mm)	sample surface	validity	E-gain	E-offset	F-slope	F-offset	kcps	MSE	Mg	Al	Si	P	S	Cl	Ar	K	Ca	Sc	Ti	Cr	Mn	Fe	Co	Ni	Cu	Zn	Ga	As	Se	Br	Rb	Sr	Zr	Sn	Cs	Ba	Ta	W	Ir	Pt	Pb	D1	S1	S2	S3	Mo inc	Mo coh	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1D\XRF data\L000020.spe	40.04	7.68	1	0.018312	-0.003767	0.010160	0.091406	21996.99609	1.66	13	12	10	13	41	15	68	34	170	0	17	32	354	5686	119	0	0	0	0	129	123	274	106	463	1133	20	7	33	50	0	49	0	0	119	21	33	0	37469	7441	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1D\XRF data\L000021.spe	42.04	7.68	1	0.018312	-0.003767	0.010160	0.091406	21380.92773	1.35	0	5	13	12	38	0	54	71	206	0	72	42	523	7662	44	41	0	0	0	0	0	299	34	472	918	0	0	0	0	0	45	0	106	144	100	0	0	35018	7452	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1D\XRF data\L000022.spe	44.04	7.68	1	0.018312	-0.003767	0.010160	0.091406	18946.94922	1.22	9	0	12	12	58	8	46	56	226	0	68	5	474	6667	72	0	0	0	0	12	139	100	32	367	831	0	0	9	0	6	79	44	0	101	105	0	0	31170	6262	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1D\XRF data\L000023.spe	46.04	7.68	1	0.018312	-0.003767	0.010160	0.091406	20930.15039	1.21	0	0	0	8	23	0	26	60	202	0	87	0	418	6788	86	0	0	0	0	192	223	292	133	586	998	0	0	0	0	15	24	76	0	86	47	0	3370900151980020	34941	7151	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1D\XRF data\L000024.spe	48.04	7.68	1	0.018312	-0.003767	0.010160	0.091406	21702.21094	1.47	23	0	28	0	55	0	31	57	224	5	110	4	438	7768	6	0	0	0	0	259	120	245	190	500	907	0	0	6	0	0	37	67	0	69	129	20	0	35294	7146	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1D\XRF data\L000025.spe	50.04	7.71	1	0.018312	-0.003767	0.010160	0.091406	22044.79102	1.35	7	0	26	15	29	7	37	66	310	0	92	0	439	8920	5	42	0	0	0	32	69	211	78	714	823	0	0	0	0	6	63	93	83	0	88	0	0	35356	7238	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1D\XRF data\L000026.spe	52.04	7.70	1	0.018312	-0.003767	0.010160	0.091406	21862.30078	1.20	0	14	0	0	28	0	26	70	292	0	107	8	423	9254	64	0	0	0	0	0	135	289	27	872	1023	0	0	0	0	22	20	67	195	0	101	9	0	35279	7342	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1D\XRF data\L000027.spe	54.04	7.70	1	0.018312	-0.003767	0.010160	0.091406	21842.80273	1.39	12	17	24	17	50	14	44	61	288	0	130	0	473	10463	66	9	22	67	12	73	51	160	0	596	974	0	0	0	0	27	0	40	0	77	78	0	0	35255	7238	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1D\XRF data\L000028.spe	56.04	7.68	1	0.018312	-0.003767	0.010160	0.091406	20795.25391	1.17	0	28	0	27	28	0	69	53	190	0	62	9	291	7127	68	0	0	17	5	0	30	277	98	385	787	0	0	0	13	0	0	0	122	0	43	0	2979055363958010	35219	7004	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1D\XRF data\L000029.spe	58.04	7.68	1	0.018312	-0.003767	0.010160	0.091406	22212.48633	1.31	0	22	15	13	49	37	55	54	264	0	107	15	464	8891	47	0	0	0	0	97	81	217	0	443	921	13	0	0	36	0	52	28	0	27	79	11	3854268064529186	37357	7395	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1D\XRF data\L000030.spe	60.04	7.68	1	0.018312	-0.003767	0.010160	0.091406	19978.19531	1.16	28	24	21	41	41	17	58	46	144	9	44	9	256	5189	72	29	34	29	37	153	141	270	45	431	1023	0	0	0	0	0	0	29	0	86	32	5	0	34726	7242	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1D\XRF data\L000031.spe	62.04	7.68	1	0.018312	-0.003767	0.010160	0.091406	18260.08398	1.32	7	0	9	18	36	10	63	41	94	12	41	26	257	4568	30	0	0	17	6	103	88	198	140	249	949	0	8	0	4	0	0	0	0	0	24	11	3294575892108902	31146	6495	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1D\XRF data\L000032.spe	64.04	7.68	1	0.018312	-0.003767	0.010160	0.091406	19836.00586	1.42	13	0	0	13	24	0	55	47	146	0	60	16	280	6068	42	0	0	0	0	91	25	79	0	279	912	0	0	0	0	5	0	21	0	0	0	30	0	34243	6676	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1D\XRF data\L000033.spe	66.04	7.71	1	0.018312	-0.003767	0.010160	0.091406	20737.35547	1.26	8	0	22	24	18	0	54	54	131	5	58	32	311	6631	82	0	0	21	9	116	133	250	0	198	956	0	0	0	46	0	0	27	13	0	6	0	0	35619	7156	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1D\XRF data\L000034.spe	68.04	7.66	1	0.018312	-0.003767	0.010160	0.091406	22054.39258	1.58	0	0	8	11	50	0	55	80	195	0	90	26	440	9119	87	0	0	0	0	97	71	180	109	328	1020	0	0	0	38	0	38	6	0	225	72	12	0	37138	7529	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1D\XRF data\L000035.spe	70.04	7.62	1	0.018312	-0.003767	0.010160	0.091406	20848.55469	1.38	0	0	9	0	45	0	44	25	118	9	45	0	274	5794	150	0	0	21	29	195	123	283	142	319	1018	0	0	8	0	28	0	40	0	68	0	14	3744834130979372	36270	7166	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1D\XRF data\L000036.spe	72.04	7.57	1	0.018312	-0.003767	0.010160	0.091406	21935.90039	1.41	27	0	8	17	28	0	39	36	130	0	45	0	347	6390	44	0	33	0	0	204	203	251	64	409	924	0	0	9	0	0	25	12	0	139	62	0	3065507808071185	37521	7877	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1D\XRF data\L000037.spe	74.04	7.56	1	0.018312	-0.003767	0.010160	0.091406	22294.08203	1.21	9	20	37	39	54	13	30	52	227	0	102	12	424	7913	29	0	0	0	0	65	164	230	15	263	1035	0	0	0	22	11	18	21	135	22	46	0	0	37414	7527	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1D\XRF data\L000038.spe	76.04	7.56	1	0.018312	-0.003767	0.010160	0.091406	22746.65625	1.25	20	12	38	37	47	16	46	75	248	0	76	11	497	8099	65	4	0	58	0	68	51	242	108	298	945	0	0	0	35	24	72	21	21	0	64	10	0	38050	7652	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1D\XRF data\L000039.spe	78.04	7.55	1	0.018312	-0.003767	0.010160	0.091406	21271.83203	1.51	0	0	9	0	30	6	75	29	136	0	87	20	332	4811	69	0	0	43	65	165	38	276	0	239	854	0	0	7	0	18	25	16	0	43	26	0	0	36819	7395	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1D\XRF data\L000040.spe	80.04	7.54	1	0.018312	-0.003767	0.010160	0.091406	20509.97070	1.41	14	12	24	17	56	0	26	18	117	0	40	0	294	4464	44	0	0	57	0	58	86	257	0	445	974	0	0	0	10	0	28	21	62	0	63	0	0	35762	7267	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1D\XRF data\L000041.spe	82.04	7.53	1	0.018312	-0.003767	0.010160	0.091406	22095.09180	1.59	6	9	5	12	22	12	55	72	228	0	91	13	527	8504	49	0	0	27	16	96	211	268	135	404	844	0	0	8	0	8	0	61	48	0	23	19	4139432313813776	36808	7251	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1D\XRF data\L000042.spe	84.04	7.51	1	0.018312	-0.003767	0.010160	0.091406	22138.98828	1.37	0	25	19	10	54	0	49	63	206	0	80	23	428	7386	60	16	0	0	43	31	115	223	104	299	1049	0	0	0	14	0	0	0	79	31	56	0	0	37379	7478	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1D\XRF data\L000043.spe	86.04	7.54	1	0.018312	-0.003767	0.010160	0.091406	22844.05469	1.24	5	4	26	28	36	0	34	58	172	0	106	45	471	9455	120	21	0	0	0	87	20	260	41	322	1047	7	0	0	28	0	21	36	0	52	91	11	0	37955	7642	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1D\XRF data\L000044.spe	88.04	7.53	1	0.018312	-0.003767	0.010160	0.091406	22213.48242	1.28	11	8	6	13	23	7	45	39	168	0	116	26	377	8521	45	0	0	0	0	5	102	328	29	333	1009	8	0	0	18	0	45	26	82	76	13	8	0	37703	7551	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1D\XRF data\L000045.spe	90.04	7.52	1	0.018312	-0.003767	0.010160	0.091406	22437.77148	1.34	27	15	30	8	25	0	37	43	171	0	64	18	442	8962	96	0	0	0	0	0	92	264	107	262	1221	0	0	0	31	12	52	34	40	118	67	10	0	36894	7657	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1D\XRF data\L000046.spe	92.04	7.51	1	0.018312	-0.003767	0.010160	0.091406	22414.77344	1.43	12	0	6	0	40	15	35	51	209	0	88	17	429	8358	82	0	0	14	0	118	152	292	87	309	1062	0	0	7	25	51	6	27	79	122	69	19	3114445893953456	37785	7508	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1D\XRF data\L000047.spe	94.04	7.51	1	0.018312	-0.003767	0.010160	0.091406	22280.58203	1.32	9	21	31	23	41	0	42	47	214	0	91	9	404	8423	15	0	14	25	0	47	110	288	73	292	865	0	0	0	0	39	43	8	47	66	80	0	0	37142	7452	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1D\XRF data\L000048.spe	96.04	7.51	1	0.018312	-0.003767	0.010160	0.091406	22469.37305	1.28	12	0	12	17	37	0	10	54	198	0	75	0	406	8874	0	0	0	0	5	18	68	339	113	324	1025	0	0	0	23	0	0	0	134	114	149	0	0	37325	7567	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1D\XRF data\L000049.spe	98.04	7.48	1	0.018312	-0.003767	0.010160	0.091406	23991.79688	1.50	0	0	0	0	39	9	53	69	229	0	69	29	534	10312	48	0	11	0	44	0	138	279	7	304	1112	0	0	16	0	0	0	0	137	0	130	27	0	38900	7798	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1D\XRF data\L000050.spe	100.04	7.48	1	0.018312	-0.003767	0.010160	0.091406	23266.53320	1.27	29	12	16	7	36	8	28	60	160	0	96	19	465	8070	67	0	0	0	0	39	74	259	63	421	1004	0	0	0	28	0	0	25	123	118	123	0	0	38132	7993	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1D\XRF data\L000051.spe	102.04	7.48	1	0.018312	-0.003767	0.010160	0.091406	21034.64258	1.34	0	0	10	0	33	0	43	48	238	0	109	16	502	8490	116	0	27	17	0	60	88	258	170	310	936	0	0	0	11	0	19	64	58	81	84	0	0	34545	6837	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1D\XRF data\L000052.spe	104.04	7.50	1	0.018312	-0.003767	0.010160	0.091406	19480.22266	1.33	9	12	10	12	47	0	45	49	421	0	78	7	378	6620	17	0	0	0	0	254	116	175	70	304	901	0	0	0	13	0	18	79	0	142	90	9	2001436359922635	32280	6673	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1D\XRF data\L000053.spe	106.04	7.50	1	0.018312	-0.003767	0.010160	0.091406	20632.66211	1.21	8	0	11	0	34	0	48	40	521	0	51	0	448	7046	39	0	0	0	0	143	53	308	179	291	879	0	0	4	15	20	25	21	0	111	90	11	2600689759873518	34745	7133	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1D\XRF data\L000054.spe	108.04	7.51	1	0.018312	-0.003767	0.010160	0.091406	22327.07617	1.26	0	0	5	0	38	0	11	54	333	0	67	4	436	9208	144	0	0	0	0	0	84	213	40	438	935	0	0	0	0	0	0	10	133	0	29	0	2321053242168542	36935	7879	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1D\XRF data\L000055.spe	110.04	7.51	1	0.018312	-0.003767	0.010160	0.091406	23197.93555	1.33	18	28	34	21	43	0	14	59	226	0	83	24	473	10339	73	10	0	0	0	0	69	272	110	394	1038	0	0	8	6	0	54	38	109	34	56	0	0	37725	7713	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1D\XRF data\L000056.spe	112.04	7.47	1	0.018312	-0.003767	0.010160	0.091406	22757.45703	1.46	13	22	33	14	52	12	31	73	225	0	133	23	574	9711	88	0	0	15	49	33	137	243	153	428	1087	0	0	0	0	0	0	35	49	5	63	26	0	37601	7686	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1D\XRF data\L000057.spe	114.04	7.41	1	0.018312	-0.003767	0.010160	0.091406	23782.70703	1.37	20	27	44	16	58	0	21	77	254	0	98	43	559	9192	60	24	0	0	0	8	198	340	263	455	838	0	0	0	32	0	14	34	176	52	67	0	0	39437	7674	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1D\XRF data\L000058.spe	116.04	7.41	1	0.018312	-0.003767	0.010160	0.091406	23218.33594	1.28	40	34	36	17	71	8	5	63	317	0	90	16	499	9745	27	0	0	5	0	36	60	200	105	372	953	5	0	0	0	0	24	65	88	0	116	0	2789739023025730	38362	7866	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1D\XRF data\L000059.spe	118.04	7.41	1	0.018312	-0.003767	0.010160	0.091406	23005.64258	1.30	0	0	4	0	49	14	39	61	367	0	86	0	495	11533	100	0	0	0	0	101	118	414	60	393	1052	0	0	19	39	22	0	48	82	139	81	11	2292098141280792	37218	7618	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1D\XRF data\L000060.spe	120.04	7.41	1	0.018312	-0.003767	0.010160	0.091406	21843.70117	1.28	29	15	23	25	73	0	17	66	495	0	74	8	409	11168	32	0	0	20	0	58	52	230	69	407	977	0	0	0	18	18	38	23	89	21	93	23	3569778640923103	35811	7286	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1D\XRF data\L000061.spe	122.04	7.43	1	0.018312	-0.003767	0.010160	0.091406	23448.82227	1.25	42	13	36	21	80	0	50	60	732	0	81	14	492	11475	24	0	0	89	0	0	134	390	131	419	970	10	0	0	42	21	0	41	126	88	141	10	3316480749784222	37862	7917	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1D\XRF data\L000062.spe	124.04	7.44	1	0.018312	-0.003767	0.010160	0.091406	21904.90039	1.25	19	10	24	11	47	0	30	42	506	0	101	9	473	10186	56	35	0	40	0	141	162	290	118	460	1048	0	0	0	23	16	23	0	0	261	113	21	0	35623	7369	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1D\XRF data\L000063.spe	126.04	7.44	1	0.018312	-0.003767	0.010160	0.091406	21639.31445	1.26	13	0	24	0	49	0	30	42	387	0	81	11	407	9064	118	0	0	0	0	0	0	321	107	537	1092	0	0	0	5	0	20	66	113	0	74	9	0	35583	7404	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1D\XRF data\L000064.spe	128.04	7.44	1	0.018312	-0.003767	0.010160	0.091406	20992.04492	1.32	9	5	17	15	19	0	15	52	218	0	105	0	403	8618	46	0	0	0	0	101	67	214	67	265	880	0	0	0	0	0	44	53	0	141	98	0	0	34597	6916	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1D\XRF data\L000065.spe	130.04	7.44	1	0.018312	-0.003767	0.010160	0.091406	21876.40039	1.33	25	14	28	6	21	0	25	50	202	0	87	9	456	9800	30	0	74	32	20	28	130	453	114	425	936	0	0	0	0	0	0	64	119	184	146	16	3285101505098128	35217	7138	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1D\XRF data\L000066.spe	132.04	7.44	1	0.018312	-0.003767	0.010160	0.091406	22875.95313	1.34	17	0	47	11	34	6	23	87	277	0	82	20	532	11981	94	10	0	0	0	129	38	326	133	475	936	0	0	15	13	0	0	34	5	98	122	23	0	37072	7338	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1D\XRF data\L000067.spe	134.04	7.46	1	0.018312	-0.003767	0.010160	0.091406	23252.13477	1.37	0	0	16	8	51	11	53	73	331	0	120	16	467	11166	77	0	0	0	0	48	56	343	117	387	1147	9	0	0	0	27	20	49	47	135	87	9	0	37809	7903	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1D\XRF data\L000068.spe	136.04	7.46	1	0.018312	-0.003767	0.010160	0.091406	21288.33203	1.33	0	10	23	6	30	0	42	54	269	0	63	40	368	8095	60	19	0	0	0	0	62	245	0	281	1167	0	0	12	0	0	36	32	169	0	60	11	3863142257300058	35953	7376	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1D\XRF data\L000069.spe	138.04	7.44	1	0.018312	-0.003767	0.010160	0.091406	22273.78320	1.34	0	0	0	0	41	0	28	57	202	0	75	8	423	9904	59	0	0	0	0	0	107	255	38	438	970	0	0	9	17	0	0	20	151	80	98	8	0	36908	7587	
