N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1I\XRF data     18/03/2013  re-evaluated data
peakarea
filename	position (mm)	sample surface	validity	E-gain	E-offset	F-slope	F-offset	kcps	MSE	Mg	Al	Si	P	S	Cl	Ar	K	Ca	Sc	Ti	Cr	Mn	Fe	Co	Ni	Cu	Zn	Ga	As	Se	Br	Rb	Sr	Zr	Sn	Cs	Ba	Ta	W	Ir	Pt	Pb	D1	S1	S2	S3	Mo inc	Mo coh	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1I\XRF data\L000010.spe	1.01	7.63	1	0.018313	-0.003245	0.009612	0.092293	12143.49023	1.16	0	17	60	4	30	0	40	368	251	0	377	26	579	22332	52	6	26	127	0	0	49	39	457	667	716	0	0	52	0	19	21	40	79	26	117	0	549171227015820	13960	4512	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1I\XRF data\L000011.spe	1.11	7.63	1	0.018313	-0.003245	0.009612	0.092293	11608.71777	1.07	0	7	22	0	0	0	45	339	211	0	314	44	460	18961	52	12	0	139	61	0	60	25	429	663	548	0	0	0	45	66	0	0	115	0	131	10	0	13332	4408	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1I\XRF data\L000012.spe	1.21	7.63	1	0.018313	-0.003245	0.009612	0.092293	11419.52637	1.20	8	15	24	14	12	0	43	295	197	0	278	31	408	17718	41	10	21	128	59	0	19	89	388	727	615	0	0	25	10	24	0	38	118	31	139	16	151624006407402	13543	4429	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1I\XRF data\L000013.spe	1.31	7.63	1	0.018313	-0.003245	0.009612	0.092293	11360.12793	1.00	13	0	19	12	10	6	40	289	183	0	281	38	372	16456	37	39	0	98	19	40	8	51	450	655	674	0	0	17	13	0	32	27	0	62	118	0	0	13846	4644	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1I\XRF data\L000014.spe	1.41	7.63	1	0.018313	-0.003245	0.009612	0.092293	11285.23242	1.20	0	0	27	0	0	0	31	271	149	0	286	20	416	15724	14	22	0	93	51	55	56	25	481	644	682	0	0	11	35	50	8	20	13	38	128	10	711304768574318	13721	4715	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1I\XRF data\L000015.spe	1.51	7.63	1	0.018313	-0.003245	0.009612	0.092293	11071.04395	1.19	6	0	26	0	21	0	28	244	155	0	212	31	334	14076	34	6	8	90	13	0	26	59	455	720	624	0	0	21	32	33	7	0	48	17	87	0	693246169943981	13687	4389	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1I\XRF data\L000016.spe	1.61	7.63	1	0.018313	-0.003245	0.009612	0.092293	11041.24609	1.36	0	0	8	0	9	0	49	202	100	0	192	19	315	13136	63	0	9	76	82	0	46	75	492	720	735	8	0	18	0	15	0	34	90	93	119	9	829427386182902	14137	4766	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1I\XRF data\L000017.spe	1.71	7.63	1	0.018313	-0.003245	0.009612	0.092293	11454.52441	1.06	6	0	25	8	29	0	41	196	154	4	207	35	397	15147	84	0	12	120	0	59	57	28	548	692	610	0	0	18	30	0	7	41	30	105	74	0	103083591090649	14561	4726	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1I\XRF data\L000018.spe	1.81	7.63	1	0.018313	-0.003245	0.009612	0.092293	11751.30859	1.18	0	17	48	11	15	0	36	256	191	0	287	19	475	17402	110	32	6	119	0	0	52	80	435	668	633	0	0	43	30	45	32	18	78	81	146	0	0	13994	4815	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1I\XRF data\L000019.spe	1.91	7.63	1	0.018313	-0.003245	0.009612	0.092293	11840.30371	1.20	4	0	24	8	8	0	33	282	173	0	263	32	442	17725	105	0	9	99	12	6	49	94	482	690	579	0	0	22	0	25	0	13	50	97	80	0	0	14228	4780	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1I\XRF data\L000020.spe	2.01	7.63	1	0.018313	-0.003245	0.009612	0.092293	12151.19043	1.17	10	17	26	0	7	0	33	284	197	0	291	16	450	19246	63	0	5	99	34	6	55	54	480	726	744	0	0	0	0	17	0	36	31	58	119	14	645947060924271	14198	4693	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1I\XRF data\L000021.spe	2.11	7.63	1	0.018313	-0.003245	0.009612	0.092293	12431.87402	1.25	0	0	38	0	20	0	44	389	206	9	341	32	516	21385	114	11	31	99	0	76	7	0	443	701	648	0	0	26	0	0	48	75	0	57	75	0	0	14046	4616	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1I\XRF data\L000022.spe	2.21	7.63	1	0.018313	-0.003245	0.009612	0.092293	12820.95703	1.19	14	15	57	13	18	0	28	391	306	0	445	17	589	23637	36	7	0	73	0	0	0	36	432	741	710	0	0	24	11	0	80	19	93	0	134	0	0	14515	4585	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1I\XRF data\L000023.spe	2.31	7.63	1	0.018313	-0.003245	0.009612	0.092293	12621.36719	1.27	0	9	32	10	12	8	41	416	256	0	359	28	506	23172	106	0	0	113	0	53	0	65	506	860	576	0	0	34	31	0	28	0	18	68	87	8	0	14045	4675	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1I\XRF data\L000024.spe	2.41	7.63	1	0.018313	-0.003245	0.009612	0.092293	12199.38770	1.26	7	7	45	0	10	5	38	357	231	0	341	35	424	20370	91	15	0	129	14	48	43	0	399	726	597	0	0	11	0	0	38	5	0	49	47	9	0	13739	4622	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1I\XRF data\L000025.spe	2.51	7.63	1	0.018313	-0.003245	0.009612	0.092293	11770.41016	1.24	8	0	49	8	9	0	32	293	204	0	322	21	470	18264	142	0	14	101	50	0	97	87	484	685	655	0	0	0	0	12	0	33	94	49	10	8	560357912897031	14139	4755	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1I\XRF data\L000026.spe	2.61	7.63	1	0.018313	-0.003245	0.009612	0.092293	11390.32910	1.17	21	5	40	0	0	5	38	274	148	0	321	23	406	15955	75	21	0	102	30	0	35	86	405	678	612	5	0	0	19	11	0	7	31	23	72	0	1012675329118555	13606	4764	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1I\XRF data\L000027.spe	2.71	7.63	1	0.018313	-0.003245	0.009612	0.092293	10927.95215	1.16	7	28	32	0	18	0	45	257	153	0	186	28	302	13198	13	14	0	92	7	0	76	9	495	657	619	0	0	34	14	0	20	6	78	17	113	17	696320812053051	13728	4543	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1I\XRF data\L000028.spe	2.81	7.63	1	0.018313	-0.003245	0.009612	0.092293	10411.87793	1.22	12	12	19	0	14	0	40	176	128	0	186	12	288	10548	0	0	5	40	0	110	64	0	412	587	662	0	0	0	0	0	8	0	0	97	131	16	0	13704	4557	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1I\XRF data\L000029.spe	2.91	7.63	1	0.018313	-0.003245	0.009612	0.092293	9929.00098	1.18	5	0	11	0	0	0	40	111	98	4	120	15	182	8159	100	14	27	77	26	0	50	62	361	737	613	0	0	8	0	6	36	24	61	31	19	0	0	13509	4361	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1I\XRF data\L000030.spe	3.01	7.63	1	0.018313	-0.003245	0.009612	0.092293	9627.81641	1.18	0	13	14	10	15	0	29	105	55	0	110	15	164	6597	54	17	0	75	8	0	0	106	428	687	513	0	0	0	5	17	0	21	139	0	70	11	0	13282	4442	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1I\XRF data\L000031.spe	3.11	7.63	1	0.018313	-0.003245	0.009612	0.092293	9315.23145	1.18	30	15	22	12	19	0	30	74	36	0	83	0	135	5616	16	0	0	54	11	59	39	65	413	642	714	0	0	7	0	0	0	18	0	71	49	6	687390782198194	13140	4391	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1I\XRF data\L000032.spe	3.21	7.63	1	0.018313	-0.003245	0.009612	0.092293	8749.86035	1.22	0	4	18	18	12	7	54	60	43	0	24	13	70	2697	71	0	0	27	28	0	48	17	421	610	687	7	0	0	0	0	0	0	62	49	0	0	156725355560209	13134	4445	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1I\XRF data\L000033.spe	3.31	7.63	1	0.018313	-0.003245	0.009612	0.092293	8405.87793	1.24	16	0	11	14	13	0	30	0	10	0	10	11	17	899	9	0	0	50	0	0	55	131	383	622	576	0	0	0	0	9	30	24	41	18	0	9	0	12814	4422	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1I\XRF data\L000034.spe	3.41	7.63	1	0.018313	-0.003245	0.009612	0.092293	8395.17676	1.13	11	14	21	10	20	0	32	0	12	0	16	13	8	742	40	0	0	0	0	15	103	0	338	591	506	0	0	0	0	0	0	18	30	48	0	0	972563862608717	12835	4544	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1I\XRF data\L000035.spe	3.51	7.63	1	0.018313	-0.003245	0.009612	0.092293	8638.96484	1.14	0	0	0	0	9	0	38	17	6	0	22	9	63	2034	30	0	0	55	0	0	51	18	354	589	613	0	0	0	0	15	8	34	56	69	11	9	665671111273276	13295	4518	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1I\XRF data\L000036.spe	3.61	7.63	1	0.018313	-0.003245	0.009612	0.092293	9269.83398	1.16	22	23	18	13	18	7	37	71	36	0	71	15	122	5337	31	8	0	58	0	43	19	7	364	661	533	0	0	0	30	0	28	22	0	102	34	7	474750581553859	13234	4499	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1I\XRF data\L000037.spe	3.71	7.63	1	0.018313	-0.003245	0.009612	0.092293	9360.03125	1.10	0	13	13	11	13	0	33	101	58	0	112	16	181	6761	12	0	9	44	0	43	70	27	384	577	586	0	0	0	0	23	25	36	35	19	72	0	218566095367102	12772	4409	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1I\XRF data\L000038.spe	3.81	7.63	1	0.018313	-0.003245	0.009612	0.092293	9212.73828	1.19	8	0	13	12	15	0	8	104	68	0	81	10	140	6478	79	0	0	52	0	110	34	36	423	624	652	0	0	22	0	0	17	25	0	16	27	0	493131349434586	12843	4373	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1I\XRF data\L000039.spe	3.91	7.63	1	0.018313	-0.003245	0.009612	0.092293	9299.83203	1.07	12	14	33	13	7	0	27	85	46	0	84	10	152	6240	10	11	0	52	0	70	86	0	362	500	649	0	0	0	23	26	19	0	0	66	45	10	404419753859219	13026	4300	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1I\XRF data\L000040.spe	4.01	7.63	1	0.018313	-0.003245	0.009612	0.092293	9969.79883	1.15	0	0	32	0	0	0	15	124	50	0	102	20	235	9186	59	27	34	88	23	48	76	91	430	653	634	0	0	23	0	37	0	19	18	32	31	21	251278276947830	13305	4437	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1I\XRF data\L000041.spe	4.11	7.63	1	0.018313	-0.003245	0.009612	0.092293	10969.45020	1.12	0	11	20	0	22	0	16	190	148	0	228	13	376	14525	79	0	0	121	76	107	69	0	439	650	620	14	0	22	0	22	8	36	0	111	66	0	0	13790	4671	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1I\XRF data\L000042.spe	4.21	7.63	1	0.018313	-0.003245	0.009612	0.092293	11788.60840	1.24	0	0	58	11	13	0	15	327	232	0	269	28	455	18407	77	8	0	107	0	70	63	24	541	741	630	0	6	42	8	9	32	18	0	70	84	0	608103586608415	14090	4660	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1I\XRF data\L000043.spe	4.31	7.63	1	0.018313	-0.003245	0.009612	0.092293	12404.87598	1.23	0	0	58	0	22	0	28	372	251	0	337	28	520	20635	85	13	0	144	0	20	74	45	438	685	688	0	0	6	34	25	21	0	25	0	144	0	646442020073564	14451	4804	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1I\XRF data\L000044.spe	4.41	7.63	1	0.018313	-0.003245	0.009612	0.092293	12824.85742	1.33	20	5	60	12	22	0	25	411	276	0	413	29	589	22483	271	0	49	159	29	9	0	105	569	817	629	0	0	25	0	77	13	75	102	34	52	19	474434670993827	14939	4767	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1I\XRF data\L000045.spe	4.51	7.63	1	0.018313	-0.003245	0.009612	0.092293	13302.03320	1.16	36	34	79	6	13	0	24	449	298	0	424	23	639	24369	131	0	0	107	40	0	0	30	626	902	576	0	0	24	0	49	68	72	48	41	122	13	0	14889	4759	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1I\XRF data\L000046.spe	4.61	7.63	1	0.018313	-0.003245	0.009612	0.092293	13614.91699	1.24	27	7	82	18	15	8	25	460	272	0	428	36	615	25395	5	0	0	133	23	43	25	109	511	801	685	0	0	46	52	26	0	74	92	24	209	16	731810369147316	15096	4874	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1I\XRF data\L000047.spe	4.71	7.63	1	0.018313	-0.003245	0.009612	0.092293	13919.20215	1.23	7	0	73	0	5	0	22	442	326	0	428	31	680	26465	0	61	39	119	6	0	68	0	585	706	696	0	0	20	9	0	25	37	109	0	232	0	148946410960049	15259	4997	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1I\XRF data\L000048.spe	4.81	7.63	1	0.018313	-0.003245	0.009612	0.092293	14212.88672	1.16	24	18	82	14	14	0	19	485	308	0	462	23	678	27368	79	22	16	175	43	86	53	121	593	872	670	0	0	36	7	45	0	83	75	40	169	0	0	15393	5006	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1I\XRF data\L000049.spe	4.91	7.63	1	0.018313	-0.003245	0.009612	0.092293	14612.76563	1.28	18	0	76	0	17	0	8	477	309	0	506	24	701	28177	132	12	60	171	43	5	0	89	576	852	731	0	0	28	0	57	0	39	138	42	141	0	0	16062	5177	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1I\XRF data\L000050.spe	5.01	7.63	1	0.018313	-0.003245	0.009612	0.092293	15000.34766	1.25	0	19	83	0	33	0	27	527	294	0	482	52	713	29350	181	0	0	162	0	139	95	100	606	938	765	0	0	45	62	22	53	18	0	86	169	0	1846497367999418	16437	5160	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1I\XRF data\L000051.spe	5.11	7.63	1	0.018313	-0.003245	0.009612	0.092293	15527.61914	1.32	6	13	86	8	26	8	21	590	353	0	521	24	770	31942	73	14	4	122	57	0	0	98	617	933	845	0	0	50	0	15	0	41	212	0	198	6	801193761002332	17087	5580	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1I\XRF data\L000052.spe	5.21	7.63	1	0.018313	-0.003245	0.009612	0.092293	15907.00000	1.20	0	5	90	0	36	12	0	619	393	0	579	42	833	33532	176	12	0	268	87	94	75	12	562	943	746	0	0	46	0	56	0	75	0	182	177	10	765811639937356	16739	5554	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1I\XRF data\L000053.spe	5.31	7.63	1	0.018313	-0.003245	0.009612	0.092293	16036.19629	1.37	18	19	100	0	17	7	21	613	380	0	601	33	875	34443	93	0	14	259	120	102	38	49	610	846	773	0	0	29	0	107	0	93	87	76	237	0	758307618516439	16985	5356	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1I\XRF data\L000054.spe	5.41	7.63	1	0.018313	-0.003245	0.009612	0.092293	16065.29395	1.27	27	14	108	20	27	0	27	622	386	0	572	24	803	34487	152	18	31	147	77	13	26	96	673	913	875	0	0	23	0	35	0	44	13	105	146	6	0	17308	5466	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1I\XRF data\L000055.spe	5.51	7.63	1	0.018313	-0.003245	0.009612	0.092293	16103.39160	1.26	26	19	111	12	9	0	21	651	397	0	564	18	858	33996	75	0	0	130	68	35	23	47	594	1050	684	0	0	27	0	14	0	0	72	60	220	7	674982152717915	17094	5444	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1I\XRF data\L000056.spe	5.61	7.63	1	0.018313	-0.003245	0.009612	0.092293	16120.79102	1.37	0	31	103	0	0	0	27	670	413	0	582	60	963	34446	51	31	0	208	6	0	131	150	782	1075	828	13	0	59	0	0	20	28	127	75	206	0	0	16907	5348	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1I\XRF data\L000057.spe	5.71	7.63	1	0.018313	-0.003245	0.009612	0.092293	16117.59180	1.46	0	17	109	0	41	0	17	654	421	0	597	57	870	33974	144	0	40	166	99	128	48	63	688	882	910	0	0	33	0	10	0	55	25	195	190	24	0	17333	5466	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1I\XRF data\L000058.spe	5.81	7.63	1	0.018313	-0.003245	0.009612	0.092293	16087.69336	1.32	28	6	102	13	9	0	9	622	421	0	581	45	862	33747	64	0	0	208	118	0	0	79	572	886	791	0	0	34	0	62	0	76	149	115	211	0	1137814696916983	17121	5417	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1I\XRF data\L000059.spe	5.91	7.63	1	0.018313	-0.003245	0.009612	0.092293	16083.59180	1.25	16	8	90	14	12	0	18	630	399	0	553	31	911	34247	78	8	13	165	119	13	111	0	668	851	763	0	0	49	0	19	0	0	38	85	239	0	0	17153	5470	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1I\XRF data\L000060.spe	6.01	7.63	1	0.018313	-0.003245	0.009612	0.092293	16049.39453	1.32	0	22	69	8	34	0	17	583	389	0	591	20	833	34101	13	0	0	172	47	89	102	78	674	818	765	0	0	34	10	45	10	45	82	177	214	0	1130398641562884	17082	5420	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1I\XRF data\L000061.spe	6.11	7.63	1	0.018313	-0.003245	0.009612	0.092293	15906.10156	1.26	17	0	114	0	33	0	32	623	363	0	569	29	843	33163	122	0	45	189	57	5	48	139	680	932	720	0	0	52	0	54	0	38	159	39	185	10	0	16951	5630	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1I\XRF data\L000062.spe	6.21	7.63	1	0.018313	-0.003245	0.009612	0.092293	15827.50586	1.32	24	22	105	0	23	0	12	599	394	0	539	33	774	32852	191	0	27	152	93	0	0	131	565	860	711	0	0	40	0	25	18	97	72	152	133	8	2007139175557925	17055	5526	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1I\XRF data\L000063.spe	6.31	7.63	1	0.018313	-0.003245	0.009612	0.092293	15814.50391	1.19	10	11	84	0	7	0	18	568	394	0	552	44	758	33211	90	0	0	201	64	26	89	12	699	898	746	0	0	26	0	27	30	67	29	196	260	9	0	17072	5468	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1I\XRF data\L000064.spe	6.41	7.63	1	0.018313	-0.003245	0.009612	0.092293	15643.31348	1.24	45	26	96	10	14	0	9	573	378	0	579	39	828	32470	116	0	24	141	0	45	84	122	561	847	622	0	0	18	7	8	83	30	32	134	170	0	0	16657	5395	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1I\XRF data\L000065.spe	6.51	7.63	1	0.018313	-0.003245	0.009612	0.092293	15489.92188	1.24	31	25	121	15	37	7	31	544	338	0	509	47	768	31799	308	23	13	178	37	162	69	81	472	925	759	9	0	35	51	90	51	14	22	99	55	15	520073034787972	16614	5255	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1I\XRF data\L000066.spe	6.61	7.63	1	0.018313	-0.003245	0.009612	0.092293	15434.02539	1.26	20	14	83	10	16	0	39	551	369	6	510	70	824	31313	53	0	0	169	88	120	52	11	660	1064	558	0	0	60	8	23	0	72	0	171	209	6	744794638782707	16649	5119	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1I\XRF data\L000067.spe	6.71	7.63	1	0.018313	-0.003245	0.009612	0.092293	15423.52441	1.28	17	23	80	23	33	0	29	537	326	0	582	35	793	31244	138	24	50	182	38	6	66	0	707	842	661	6	0	32	0	40	0	25	65	227	194	0	0	16645	5429	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1I\XRF data\L000068.spe	6.81	7.63	1	0.018313	-0.003245	0.009612	0.092293	15432.82617	1.18	0	31	73	0	9	0	31	567	358	0	517	17	793	31122	91	0	0	209	0	0	49	23	622	903	658	0	0	48	0	56	54	40	55	139	111	0	0	16356	5356	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1I\XRF data\L000069.spe	6.91	7.63	1	0.018313	-0.003245	0.009612	0.092293	15342.42773	1.30	0	0	77	0	6	0	29	586	363	0	574	51	838	31153	68	11	55	195	39	0	146	11	618	941	726	0	0	34	4	71	14	21	95	48	196	0	794623128908492	16321	5375	
