N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1G\XRF data     15/03/2013  re-evaluated data
peakarea
filename	position (mm)	sample surface	validity	E-gain	E-offset	F-slope	F-offset	kcps	MSE	Mg	Al	Si	P	S	Cl	Ar	K	Ca	Sc	Ti	Cr	Mn	Fe	Co	Ni	Cu	Zn	Ga	As	Se	Br	Rb	Sr	Zr	Sn	Cs	Ba	Ta	W	Ir	Pt	Pb	D1	S1	S2	S3	Mo inc	Mo coh	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1G\XRF data\L000044.spe	8.81	7.52	1	0.018306	-0.000229	0.009666	0.090140	17218.23438	1.25	36	36	111	22	40	0	53	606	397	0	518	24	1037	34062	142	0	0	164	0	32	62	158	523	926	757	0	7	34	0	25	88	74	125	49	180	0	0	19180	5942	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1G\XRF data\L000045.spe	9.01	7.52	1	0.018306	-0.000229	0.009666	0.090140	17439.52539	1.18	32	22	117	25	18	14	44	576	390	0	544	18	1099	35653	140	0	21	192	28	8	0	83	604	939	638	0	0	20	0	0	0	42	139	147	172	16	0	18898	5945	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1G\XRF data\L000046.spe	9.21	7.52	1	0.018306	-0.000229	0.009666	0.090140	17816.10352	1.37	6	0	99	6	36	0	38	631	536	0	600	44	1070	37529	134	0	0	177	50	68	123	151	499	959	836	0	0	18	0	0	65	35	107	104	162	0	0	19127	5973	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1G\XRF data\L000047.spe	9.41	7.51	1	0.018306	-0.000229	0.009666	0.090140	17556.11719	1.25	0	6	141	21	34	8	26	649	478	0	617	58	1184	36375	83	0	13	236	28	0	80	78	642	1043	804	0	0	44	0	0	22	42	142	50	217	6	459094561690968	18608	5836	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1G\XRF data\L000048.spe	9.61	7.51	1	0.018306	-0.000229	0.009666	0.090140	17167.93945	1.34	0	15	100	8	49	0	22	669	384	0	519	39	1015	34770	37	15	0	176	0	25	111	80	573	1074	851	0	0	32	4	34	52	80	83	169	226	14	0	19089	5773	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1G\XRF data\L000049.spe	9.81	7.50	1	0.018306	-0.000229	0.009666	0.090140	17153.14063	1.35	16	7	81	6	29	0	33	650	455	0	478	44	1011	33857	174	0	0	180	21	129	34	73	713	973	859	0	0	42	0	6	12	55	50	99	182	0	0	18819	5759	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1G\XRF data\L000050.spe	10.01	7.49	1	0.018306	-0.000229	0.009666	0.090140	17409.12500	1.39	8	22	93	16	37	0	47	529	386	0	552	20	1035	35545	150	0	35	187	99	147	97	128	602	1042	875	0	0	0	0	15	16	56	0	109	148	0	0	19238	5859	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1G\XRF data\L000051.spe	10.21	7.49	1	0.018306	-0.000229	0.009666	0.090140	17808.50781	1.29	10	38	108	39	48	0	44	643	463	0	587	54	1110	37773	129	0	0	216	25	97	103	177	625	1065	803	0	0	41	12	10	41	15	113	130	188	21	1020172516716657	19431	5908	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1G\XRF data\L000052.spe	10.41	7.48	1	0.018306	-0.000229	0.009666	0.090140	17472.02148	1.31	0	0	91	0	21	6	31	647	418	0	535	41	1041	35885	59	25	42	207	83	32	66	21	453	1089	688	0	0	33	0	64	0	60	118	178	206	0	191089593031280	18882	5860	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1G\XRF data\L000053.spe	10.61	7.47	1	0.018306	-0.000229	0.009666	0.090140	17643.41406	1.34	0	8	66	6	40	0	44	630	358	0	541	28	1019	36477	0	0	0	227	137	54	112	67	670	1050	827	0	0	22	0	27	0	25	191	124	242	0	1317470970680436	19913	6072	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1G\XRF data\L000054.spe	10.81	7.46	1	0.018306	-0.000229	0.009666	0.090140	17834.20313	1.37	39	13	113	8	28	0	41	707	414	0	540	49	1120	37613	196	0	53	189	71	86	52	63	572	1071	810	0	0	43	7	10	0	19	89	124	178	4	1001446654819878	18962	5841	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1G\XRF data\L000055.spe	11.01	7.46	1	0.018306	-0.000229	0.009666	0.090140	17833.90430	1.39	30	21	120	10	45	23	46	703	452	0	555	18	1092	37955	149	0	0	156	74	146	76	130	537	985	890	0	0	59	0	24	0	46	8	89	241	5	168717899799892	19419	5859	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1G\XRF data\L000056.spe	11.21	7.45	1	0.018306	-0.000229	0.009666	0.090140	17864.60156	1.37	21	43	119	5	54	7	46	674	410	0	616	68	1127	38611	4	0	0	152	27	84	67	111	590	1125	722	0	0	38	19	40	14	13	0	108	310	0	1849207863685453	19172	5921	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1G\XRF data\L000057.spe	11.41	7.44	1	0.018306	-0.000229	0.009666	0.090140	17578.11719	1.24	26	39	103	14	23	0	28	618	409	0	526	29	979	36770	192	0	0	231	0	38	185	182	567	1028	643	0	0	51	0	46	83	86	48	91	196	15	881054219064845	19012	5864	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1G\XRF data\L000058.spe	11.61	7.44	1	0.018306	-0.000229	0.009666	0.090140	17816.70508	1.25	0	0	96	17	38	0	21	666	385	0	587	43	1062	39466	0	12	0	156	58	178	45	209	629	1149	691	0	0	33	0	0	0	26	48	147	283	0	0	19059	6033	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1G\XRF data\L000059.spe	11.81	7.43	1	0.018306	-0.000229	0.009666	0.090140	17686.61133	1.31	13	0	88	20	20	0	51	654	390	0	590	65	989	37612	156	0	0	165	28	117	184	91	678	1076	775	0	0	33	36	8	16	27	67	136	217	5	1075108449558807	19230	5860	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1G\XRF data\L000060.spe	12.01	7.43	1	0.018306	-0.000229	0.009666	0.090140	17526.42188	1.34	11	29	101	12	51	0	32	614	443	0	540	31	985	36314	154	0	0	147	46	0	97	127	725	1140	766	0	0	29	0	40	0	48	219	124	158	16	508850277803269	19179	5968	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1G\XRF data\L000061.spe	12.21	7.43	1	0.018306	-0.000229	0.009666	0.090140	17641.31250	1.23	5	0	113	11	49	0	36	653	452	0	586	35	1057	37068	50	28	16	210	53	16	58	152	599	1293	753	0	0	38	0	0	0	58	70	189	210	18	0	19179	5935	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1G\XRF data\L000062.spe	12.41	7.42	1	0.018306	-0.000229	0.009666	0.090140	17548.41992	1.37	0	0	118	17	35	6	52	689	427	6	560	25	1050	36813	203	0	0	113	0	135	57	73	594	1119	767	12	0	27	30	0	32	24	24	123	157	6	859330115651395	19424	5707	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1G\XRF data\L000063.spe	12.61	7.42	1	0.018306	-0.000229	0.009666	0.090140	17473.02344	1.38	0	0	94	12	39	19	34	668	407	0	557	32	1122	36578	204	0	0	156	40	164	68	127	527	998	799	0	0	58	57	0	6	16	27	77	186	0	0	18539	5745	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1G\XRF data\L000064.spe	12.81	7.42	1	0.018306	-0.000229	0.009666	0.090140	17455.22266	1.33	16	9	95	0	44	19	38	634	449	0	558	47	1051	36201	87	0	15	197	82	197	78	53	529	1050	641	0	0	71	0	23	0	24	0	175	232	9	0	18891	5733	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1G\XRF data\L000065.spe	13.01	7.42	1	0.018306	-0.000229	0.009666	0.090140	17145.73828	1.25	12	0	93	12	37	17	44	616	431	9	528	54	1098	35948	22	25	0	179	19	0	6	125	615	1106	853	0	0	48	8	23	42	70	127	11	278	0	535933009831773	18493	5712	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1G\XRF data\L000066.spe	13.21	7.42	1	0.018306	-0.000229	0.009666	0.090140	17024.84570	1.43	23	12	96	7	18	0	31	618	519	10	498	26	970	34510	35	25	0	151	0	87	166	140	616	1087	669	0	0	35	57	36	134	44	0	172	220	12	0	18590	5651	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1G\XRF data\L000067.spe	13.41	7.41	1	0.018306	-0.000229	0.009666	0.090140	17133.33789	1.38	20	19	94	0	31	0	36	608	432	0	508	28	969	34960	212	9	5	152	21	192	131	48	618	1009	831	0	0	40	0	0	0	0	11	152	168	0	0	18372	5623	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1G\XRF data\L000068.spe	13.61	7.41	1	0.018306	-0.000229	0.009666	0.090140	17466.22461	1.24	4	7	77	6	48	0	33	656	411	0	567	50	1066	37574	150	0	0	160	46	76	156	89	535	969	824	0	0	35	8	0	28	13	60	149	190	0	0	18418	5721	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1G\XRF data\L000069.spe	13.81	7.41	1	0.018306	-0.000229	0.009666	0.090140	17333.43164	1.23	0	4	83	0	24	4	17	630	442	0	490	24	996	37323	223	15	0	186	0	0	100	71	556	1069	642	0	0	40	0	30	88	58	95	131	155	0	101991416039283	18418	5912	
