N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1A\XRF data     15/03/2013  re-evaluated data
peakarea
filename	position (mm)	sample surface	validity	E-gain	E-offset	F-slope	F-offset	kcps	MSE	Mg	Al	Si	P	S	Cl	Ar	K	Ca	Sc	Ti	Cr	Mn	Fe	Co	Ni	Cu	Zn	Ga	As	Se	Br	Rb	Sr	Zr	Sn	Cs	Ba	Ta	W	Ir	Pt	Pb	D1	S1	S2	S3	Mo inc	Mo coh	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1A\XRF data\L000026.spe	52.04	7.72	1	0.018308	-0.003767	0.010106	0.091406	21980.79688	1.42	0	0	17	6	37	0	36	58	230	0	56	27	229	8623	128	0	0	0	0	0	154	352	167	596	955	0	0	13	35	0	0	0	123	0	28	15	0	35817	7448	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1A\XRF data\L000027.spe	54.04	7.72	1	0.018308	-0.003767	0.010106	0.091406	22307.97852	1.33	0	16	11	14	36	16	55	63	250	0	86	31	248	8817	86	0	0	0	0	165	158	408	0	467	897	0	0	0	0	0	47	51	0	191	81	31	3410153899219370	36463	7469	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1A\XRF data\L000028.spe	56.04	7.72	1	0.018308	-0.003767	0.010106	0.091406	22276.28320	1.29	8	0	0	14	38	0	22	36	212	0	92	0	271	8169	62	0	0	0	41	0	55	391	83	458	945	0	0	0	0	7	0	19	144	0	63	20	0	36554	7224	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1A\XRF data\L000029.spe	58.04	7.74	1	0.018308	-0.003767	0.010106	0.091406	20737.55859	1.28	0	0	0	9	31	0	39	28	164	0	48	25	209	6907	45	16	9	0	0	182	74	245	39	506	918	0	0	0	29	20	0	53	0	21	82	10	3245169400434960	34510	7116	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1A\XRF data\L000030.spe	60.04	7.88	1	0.018308	-0.003767	0.010106	0.091406	20793.55664	1.38	21	20	32	31	47	0	65	44	142	0	71	12	204	6577	0	0	0	0	0	194	69	232	0	460	1045	0	0	0	33	10	0	16	0	40	91	14	0	34952	6911	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1A\XRF data\L000031.spe	62.04	7.88	1	0.018308	-0.003767	0.010106	0.091406	22194.78516	1.50	27	20	11	0	45	29	69	50	314	10	48	20	204	7247	124	0	0	13	0	0	123	416	0	417	1163	12	0	16	19	23	35	26	21	64	13	8	0	37232	7433	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1A\XRF data\L000032.spe	64.04	7.88	1	0.018308	-0.003767	0.010106	0.091406	17854.90430	1.93	0	0	0	0	20	16	63	50	159	0	54	17	188	6313	45	19	61	0	5	59	31	285	0	357	902	11	13	12	0	50	13	32	0	18	27	0	0	29785	6049	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1A\XRF data\L000033.spe	66.04	7.88	1	0.018308	-0.003767	0.010106	0.091406	14242.88574	1.35	16	8	17	22	17	8	46	0	80	0	12	6	76	2451	4	0	43	55	41	0	61	159	54	221	850	0	0	8	0	4	0	16	86	0	34	0	0	25025	5328	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1A\XRF data\L000034.spe	68.04	7.88	1	0.018308	-0.003767	0.010106	0.091406	15401.82617	1.19	19	28	23	16	39	0	73	0	14	0	0	0	15	446	0	11	0	10	0	9	29	253	0	341	808	0	0	0	23	27	0	16	55	26	11	0	0	28579	6072	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1A\XRF data\L000035.spe	70.04	7.91	1	0.018308	-0.003767	0.010106	0.091406	15867.70215	1.42	8	7	29	0	28	21	60	0	35	7	12	19	29	1394	14	0	0	0	0	154	0	134	85	282	940	8	0	0	24	24	24	50	0	65	9	10	0	28997	5972	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1A\XRF data\L000036.spe	72.04	7.86	1	0.018308	-0.003767	0.010106	0.091406	20122.18750	1.14	0	0	12	7	20	0	38	29	187	0	59	17	205	6109	60	0	0	0	0	63	0	180	0	298	957	0	0	0	48	26	0	37	0	0	74	0	3020069102754546	34542	6964	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1A\XRF data\L000037.spe	74.04	7.78	1	0.018308	-0.003767	0.010106	0.091406	20068.69336	1.35	14	0	7	5	46	8	59	34	134	0	52	0	130	5071	36	0	0	0	6	23	40	274	24	317	988	0	0	0	16	0	0	66	19	36	54	41	0	34452	7201	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1A\XRF data\L000038.spe	76.04	7.78	1	0.018308	-0.003767	0.010106	0.091406	19724.70898	1.46	0	0	0	0	27	13	66	28	236	0	46	4	171	5102	47	0	22	0	0	135	0	203	21	407	930	0	0	7	0	30	18	84	0	0	46	0	3532705516325987	33912	7030	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1A\XRF data\L000039.spe	78.04	7.78	1	0.018308	-0.003767	0.010106	0.091406	20557.56836	1.26	0	0	0	8	39	10	38	47	188	10	32	23	189	5130	6	0	0	0	0	0	0	294	162	563	1158	0	0	6	9	0	0	66	191	0	109	0	0	34712	7369	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1A\XRF data\L000040.spe	80.04	7.80	1	0.018308	-0.003767	0.010106	0.091406	19860.50195	1.23	0	0	0	17	31	0	50	36	129	0	61	23	188	4716	80	24	12	7	0	0	77	224	82	449	1132	0	0	0	15	12	38	0	89	0	21	0	0	34310	6876	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1A\XRF data\L000041.spe	82.04	7.81	1	0.018308	-0.003767	0.010106	0.091406	18252.98438	1.13	0	22	10	17	24	0	86	18	27	0	32	10	40	2008	0	0	11	14	12	62	18	212	0	380	992	0	0	0	0	24	0	12	0	55	31	16	3083774787277613	32872	6758	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1A\XRF data\L000042.spe	84.04	7.80	1	0.018308	-0.003767	0.010106	0.091406	19142.24023	1.20	0	0	13	11	12	0	52	14	47	0	32	0	85	2459	0	0	0	28	28	69	29	213	17	358	958	0	0	0	0	0	0	0	0	0	52	5	3393037829137894	33991	7188	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1A\XRF data\L000043.spe	86.04	7.79	1	0.018308	-0.003767	0.010106	0.091406	20065.09180	1.36	0	0	9	22	37	0	65	7	119	0	26	0	142	4295	43	0	0	0	0	46	124	226	151	435	1146	4	0	10	12	27	29	29	73	0	53	9	0	35417	7178	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1A\XRF data\L000044.spe	88.04	7.79	1	0.018308	-0.003767	0.010106	0.091406	19432.12109	1.54	0	5	9	9	31	10	69	24	76	0	21	8	135	4330	92	0	0	0	0	25	57	246	58	432	987	0	0	7	24	32	45	66	80	22	0	12	2715721072600309	33230	6689	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1A\XRF data\L000045.spe	90.04	7.76	1	0.018308	-0.003767	0.010106	0.091406	19764.50977	1.48	19	26	30	32	44	24	75	29	60	0	34	15	115	3419	58	22	0	0	0	143	0	144	0	430	886	12	0	0	0	11	22	22	0	55	18	0	0	34732	7131	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1A\XRF data\L000046.spe	92.04	7.79	1	0.018308	-0.003767	0.010106	0.091406	19047.84180	1.30	6	0	14	0	20	0	75	5	91	14	0	14	126	3107	35	15	23	0	64	21	0	186	0	344	877	0	4	10	16	0	0	0	13	49	35	7	3309930533915119	33198	6963	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1A\XRF data\L000047.spe	94.04	7.79	1	0.018308	-0.003767	0.010106	0.091406	18789.15820	1.23	0	0	0	0	18	0	65	9	55	0	9	18	71	1956	37	0	0	0	10	0	0	236	0	621	1047	0	0	0	0	15	0	24	115	0	12	9	0	33597	6731	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1A\XRF data\L000048.spe	96.04	7.79	1	0.018308	-0.003767	0.010106	0.091406	17047.74414	1.24	23	32	15	10	28	0	52	8	46	0	10	0	71	2297	0	0	0	0	0	75	49	130	63	226	973	0	0	0	46	12	0	0	0	0	45	0	2844747186131985	30615	6384	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1A\XRF data\L000049.spe	98.04	7.79	1	0.018308	-0.003767	0.010106	0.091406	20827.35156	1.40	5	0	0	12	29	0	52	15	143	0	54	0	199	5343	67	0	0	0	0	15	115	224	0	346	904	0	0	0	21	0	0	30	47	5	36	0	0	35531	7101	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1A\XRF data\L000050.spe	100.04	7.79	1	0.018308	-0.003767	0.010106	0.091406	21238.53516	1.34	29	15	28	0	30	13	57	31	158	0	68	6	188	6192	101	0	0	0	7	153	156	312	0	404	1149	0	0	0	76	0	0	0	0	0	46	8	0	35581	7069	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1A\XRF data\L000051.spe	102.04	7.82	1	0.018308	-0.003767	0.010106	0.091406	21460.52344	1.45	7	5	0	12	32	0	53	30	142	0	44	0	186	5307	107	0	0	0	0	0	28	247	0	323	1028	0	0	0	37	0	7	0	97	62	0	22	3173352657011047	36519	7218	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1A\XRF data\L000052.spe	104.04	7.82	1	0.018308	-0.003767	0.010106	0.091406	19488.52148	1.26	6	7	25	9	39	0	43	10	122	0	18	0	144	3981	0	0	0	32	0	0	49	145	0	214	889	0	0	0	35	8	45	4	92	0	90	12	3912866879937698	33154	6679	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1A\XRF data\L000053.spe	106.04	7.81	1	0.018308	-0.003767	0.010106	0.091406	19187.13672	1.24	15	27	0	22	41	6	62	17	133	0	26	24	150	3765	27	22	0	0	0	53	125	234	0	312	1028	0	6	0	20	36	37	17	27	155	41	15	3463916975749658	33415	6502	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1A\XRF data\L000054.spe	108.04	7.81	1	0.018308	-0.003767	0.010106	0.091406	19249.53320	1.51	0	0	17	12	22	12	65	30	105	10	36	15	136	3568	42	0	0	47	0	0	31	204	44	562	845	0	0	0	34	18	69	50	73	10	0	0	3953140636662201	33548	7081	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1A\XRF data\L000055.spe	110.04	7.80	1	0.018308	-0.003767	0.010106	0.091406	19357.52734	1.24	21	31	25	8	28	0	65	23	140	0	61	13	141	4321	75	0	0	0	0	17	28	199	0	415	982	0	0	0	16	24	0	0	30	80	11	5	0	33571	6954	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1A\XRF data\L000056.spe	112.04	7.78	1	0.018308	-0.003767	0.010106	0.091406	19682.31055	1.42	6	0	0	0	43	18	68	49	112	10	48	23	102	3877	42	0	28	0	8	97	115	270	29	441	1005	0	0	0	0	8	37	35	0	38	9	37	2923787725302274	34426	7186	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1A\XRF data\L000057.spe	114.04	7.78	1	0.018308	-0.003767	0.010106	0.091406	18560.16992	1.45	0	12	5	7	28	0	71	21	86	6	8	27	75	2798	81	0	0	0	40	0	61	262	0	580	930	0	0	17	0	23	0	26	93	32	7	0	3619341452483164	32821	6657	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1A\XRF data\L000058.spe	116.04	7.77	1	0.018308	-0.003767	0.010106	0.091406	19403.62500	1.35	29	15	28	0	41	0	44	16	120	0	51	21	128	4073	6	0	0	38	0	149	91	245	63	356	865	0	0	0	53	23	67	84	0	39	35	16	2135795290872242	33864	7106	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1A\XRF data\L000059.spe	118.04	7.77	1	0.018308	-0.003767	0.010106	0.091406	19925.50195	1.31	0	12	20	14	27	0	58	30	158	10	46	0	191	5357	87	17	0	17	0	51	43	254	12	392	1088	0	0	5	30	13	7	39	0	0	0	17	0	34040	7312	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1A\XRF data\L000060.spe	120.04	7.75	1	0.018308	-0.003767	0.010106	0.091406	19879.40234	1.55	0	0	0	0	32	0	48	20	155	0	63	17	211	5164	34	0	15	0	36	183	66	153	153	546	1052	7	0	0	24	28	0	28	0	68	58	0	0	33943	6970	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1A\XRF data\L000061.spe	122.04	7.73	1	0.018308	-0.003767	0.010106	0.091406	20239.48438	1.40	0	0	27	31	39	12	59	58	196	0	59	20	222	6461	41	6	8	0	35	121	99	334	64	560	895	0	0	7	0	0	0	0	29	0	88	0	0	34364	7108	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1A\XRF data\L000062.spe	124.04	7.71	1	0.018308	-0.003767	0.010106	0.091406	19946.09766	1.22	12	20	9	5	31	9	56	45	173	0	71	10	214	5608	45	13	63	17	100	0	0	229	0	492	1076	5	8	0	0	24	0	89	129	0	59	26	0	33922	6828	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1A\XRF data\L000063.spe	126.04	7.69	1	0.018308	-0.003767	0.010106	0.091406	20941.65039	1.32	0	15	8	0	41	15	46	44	182	0	70	22	189	5743	67	0	0	28	0	218	172	247	156	412	1090	0	0	0	34	17	0	64	0	0	35	16	2532546794509172	35738	7149	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1A\XRF data\L000064.spe	128.04	7.67	1	0.018308	-0.003767	0.010106	0.091406	20277.77930	1.38	0	0	0	0	20	8	70	38	177	0	81	23	199	5570	74	0	0	0	0	143	0	229	54	594	917	0	7	0	54	42	54	0	0	0	41	27	4246167362138190	34423	7019	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1A\XRF data\L000065.spe	130.04	7.67	1	0.018308	-0.003767	0.010106	0.091406	20114.29102	1.38	0	0	0	0	24	9	51	40	172	0	56	0	206	5719	5	0	0	0	18	115	33	321	133	521	907	0	0	0	10	0	0	33	0	99	25	0	3887105544635963	33816	7026	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1A\XRF data\L000066.spe	132.04	7.65	1	0.018308	-0.003767	0.010106	0.091406	19932.49609	1.22	0	0	0	0	40	0	33	28	168	0	76	30	219	4887	63	0	0	0	39	0	64	187	23	471	1099	0	0	0	17	21	0	0	64	89	52	0	2904636110716682	33505	6733	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1A\XRF data\L000067.spe	134.04	7.66	1	0.018308	-0.003767	0.010106	0.091406	20758.75781	1.45	0	0	0	0	38	0	36	81	198	0	52	11	270	5710	91	8	0	8	0	0	0	335	95	415	1101	0	0	0	55	0	29	54	69	21	0	6	3372051394900314	34978	7163	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1A\XRF data\L000068.spe	136.04	7.65	1	0.018308	-0.003767	0.010106	0.091406	21103.64063	1.33	14	16	6	0	43	10	51	48	217	0	73	15	211	6192	60	0	0	0	39	17	37	182	68	468	922	0	0	0	12	0	0	13	76	59	83	0	3083611898514572	34739	7198	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1A\XRF data\L000069.spe	138.04	7.61	1	0.018308	-0.003767	0.010106	0.091406	21343.12891	1.20	7	0	14	0	26	0	26	75	254	0	75	13	275	7096	106	30	0	22	0	157	70	329	131	644	1007	0	0	0	14	0	37	8	0	10	38	0	0	34757	7274	
