N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1B\XRF data     15/03/2013  re-evaluated data
peakarea
filename	position (mm)	sample surface	validity	E-gain	E-offset	F-slope	F-offset	kcps	MSE	Mg	Al	Si	P	S	Cl	Ar	K	Ca	Sc	Ti	Cr	Mn	Fe	Co	Ni	Cu	Zn	Ga	As	Se	Br	Rb	Sr	Zr	Sn	Cs	Ba	Ta	W	Ir	Pt	Pb	D1	S1	S2	S3	Mo inc	Mo coh	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1B\XRF data\L000010.spe	20.04	8.00	1	0.018314	-0.003767	0.010099	0.091406	22244.08008	1.60	0	0	30	9	29	9	28	43	158	0	66	15	205	5658	27	0	0	0	0	37	162	270	63	403	1058	0	0	0	47	0	0	14	67	103	70	17	0	37446	7421	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1B\XRF data\L000011.spe	22.04	8.00	1	0.018314	-0.003767	0.010099	0.091406	23767.80664	1.95	0	0	0	9	31	7	33	55	156	0	63	32	287	6845	132	0	0	0	0	64	152	327	135	201	822	0	0	17	7	16	0	0	28	123	0	0	0	39809	7784	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1B\XRF data\L000012.spe	24.04	8.00	1	0.018314	-0.003767	0.010099	0.091406	24097.19141	1.31	0	10	7	22	17	0	31	56	214	0	87	37	263	7866	118	0	0	0	0	139	194	261	0	332	928	0	0	0	52	0	0	0	0	137	73	30	0	40034	8081	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1B\XRF data\L000013.spe	26.04	8.00	1	0.018314	-0.003767	0.010099	0.091406	24050.09180	1.68	0	0	0	0	6	5	35	71	206	0	130	34	356	8844	73	0	0	0	0	0	98	338	99	375	1099	0	0	4	15	0	57	11	221	0	90	6	0	39311	7754	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1B\XRF data\L000014.spe	28.04	8.00	1	0.018314	-0.003767	0.010099	0.091406	23046.94336	1.15	10	28	20	0	11	0	47	51	186	0	120	8	308	9144	85	9	0	0	0	0	97	402	0	453	1019	0	0	0	19	14	48	69	147	29	69	7	598783882117558	37603	7536	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1B\XRF data\L000015.spe	30.04	8.00	1	0.018314	-0.003767	0.010099	0.091406	22193.38477	1.18	0	0	11	0	50	0	41	40	131	0	64	7	279	7358	66	0	0	10	0	39	44	361	101	342	1083	0	0	0	63	4	0	0	60	88	20	15	0	37380	7500	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1B\XRF data\L000016.spe	32.04	8.00	1	0.018314	-0.003767	0.010099	0.091406	21890.89844	1.28	22	0	0	0	32	0	51	66	171	0	81	0	272	8236	88	0	0	0	0	57	84	374	95	308	881	0	0	0	17	24	0	0	6	4	24	10	669962810894398	36726	7085	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1B\XRF data\L000017.spe	34.04	8.00	1	0.018314	-0.003767	0.010099	0.091406	21334.33008	1.32	0	0	0	0	37	0	71	43	169	0	84	17	250	7208	42	0	0	16	0	0	14	256	51	217	1011	0	0	0	51	25	36	57	72	0	55	16	386690860142042	36541	7442	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1B\XRF data\L000018.spe	36.04	8.00	1	0.018314	-0.003767	0.010099	0.091406	20540.76953	1.24	18	12	17	5	39	15	54	57	123	7	40	28	180	5790	31	19	0	0	0	0	97	66	144	325	1004	0	0	0	49	0	31	17	75	0	52	25	385275180993058	34594	6833	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1B\XRF data\L000019.spe	38.04	8.00	1	0.018314	-0.003767	0.010099	0.091406	20058.99414	1.10	11	0	21	0	24	0	48	41	122	0	42	0	203	5507	31	0	30	9	0	80	75	155	130	313	720	0	0	22	0	0	21	29	0	98	72	23	0	34266	6881	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1B\XRF data\L000020.spe	40.04	8.00	1	0.018314	-0.003767	0.010099	0.091406	20397.67773	1.50	0	4	9	5	46	0	70	55	128	0	83	11	180	5714	5	0	0	0	0	80	134	422	111	272	981	7	0	0	20	18	73	81	18	13	52	25	715766780142370	35244	6875	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1B\XRF data\L000021.spe	42.04	8.00	1	0.018314	-0.003767	0.010099	0.091406	20889.34961	1.25	0	15	6	0	46	0	42	38	131	0	48	8	203	6288	69	0	0	0	101	0	87	269	14	251	882	0	0	13	0	8	0	62	68	64	70	13	5122045036180	35126	7006	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1B\XRF data\L000022.spe	44.04	8.00	1	0.018314	-0.003767	0.010099	0.091406	20696.46289	1.35	0	0	0	0	25	8	26	27	142	0	39	20	221	6324	97	0	0	0	0	0	157	317	0	349	1013	0	0	0	0	9	30	12	96	4	59	16	788106149101571	34361	7201	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1B\XRF data\L000023.spe	46.04	8.00	1	0.018314	-0.003767	0.010099	0.091406	21942.59766	1.30	0	16	15	0	20	0	28	62	159	0	94	16	275	9187	120	0	0	0	22	95	82	301	0	174	711	0	0	0	0	35	0	0	31	107	18	10	0	35087	7002	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1B\XRF data\L000024.spe	48.04	8.00	1	0.018314	-0.003767	0.010099	0.091406	22476.37305	1.58	0	7	0	23	45	8	29	78	168	0	92	20	244	8398	77	0	0	0	0	67	41	469	115	340	1070	0	0	0	11	0	35	75	109	148	71	20	1042409836825584	37086	7258	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1B\XRF data\L000025.spe	50.04	8.00	1	0.018314	-0.003767	0.010099	0.091406	22554.06641	1.41	36	23	29	33	60	6	38	76	206	0	113	23	284	8621	107	0	0	0	20	0	199	277	138	289	1001	0	0	0	0	0	0	29	103	148	87	18	617560177648043	37172	7430	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1B\XRF data\L000026.spe	52.04	8.00	1	0.018314	-0.003767	0.010099	0.091406	23003.44336	1.26	0	31	0	11	28	0	14	53	212	0	65	24	280	8473	109	0	0	0	0	114	183	406	210	275	1144	0	0	0	18	0	17	0	41	46	6	0	843006726510834	38405	7852	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1B\XRF data\L000027.spe	54.04	8.00	1	0.018314	-0.003767	0.010099	0.091406	23063.23828	1.63	0	0	18	0	33	25	23	65	209	0	98	9	301	9582	92	0	0	22	0	0	87	340	202	348	1072	0	0	0	41	0	66	101	124	73	58	0	2220326096324919	37648	7669	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1B\XRF data\L000028.spe	56.04	8.00	1	0.018314	-0.003767	0.010099	0.091406	23305.22852	1.30	19	27	26	8	45	0	24	28	165	0	90	8	292	7822	48	0	0	0	50	0	164	379	162	440	1033	0	0	0	0	0	0	0	51	0	90	14	898281676267069	38369	7579	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1B\XRF data\L000029.spe	58.04	8.00	1	0.018314	-0.003767	0.010099	0.091406	23969.49414	1.49	0	13	0	0	20	10	34	68	206	0	107	14	306	8842	36	0	0	0	0	128	22	415	13	223	1030	0	0	0	0	16	0	67	74	15	123	6	349628467601352	39230	8019	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1B\XRF data\L000030.spe	60.04	8.00	1	0.018314	-0.003767	0.010099	0.091406	23817.50391	1.33	17	19	18	17	60	13	39	65	217	0	108	33	305	8310	78	0	0	0	0	15	123	314	96	205	1102	0	0	8	0	0	22	37	0	64	99	15	0	39153	7708	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1B\XRF data\L000031.spe	62.04	8.00	1	0.018314	-0.003767	0.010099	0.091406	23179.83594	1.34	12	0	12	12	23	0	23	51	230	0	107	14	317	8796	105	0	0	0	0	0	31	402	63	462	1107	0	0	0	32	0	12	65	165	0	34	0	0	38138	7884	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1B\XRF data\L000032.spe	64.04	8.00	1	0.018314	-0.003767	0.010099	0.091406	22664.66016	1.51	6	0	30	8	33	0	56	58	227	0	131	29	347	9122	42	0	0	0	0	0	0	313	74	303	853	0	0	0	0	16	44	126	150	55	86	14	1038718531682213	36998	7534	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1B\XRF data\L000033.spe	66.04	8.00	1	0.018314	-0.003767	0.010099	0.091406	22283.98242	1.36	17	20	22	20	40	20	54	46	157	0	91	9	249	7682	7	0	0	0	0	0	92	441	47	337	1001	0	0	0	9	0	65	26	252	10	94	0	845973375467280	37758	7542	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1B\XRF data\L000034.spe	68.04	8.00	1	0.018314	-0.003767	0.010099	0.091406	22876.04883	1.51	0	9	26	0	40	6	31	69	233	0	120	12	256	8333	123	0	0	0	0	18	64	481	41	215	1057	0	0	0	9	0	7	23	43	89	10	0	0	37874	7684	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1B\XRF data\L000035.spe	70.04	8.00	1	0.018314	-0.003767	0.010099	0.091406	23533.01563	1.50	0	21	28	15	39	6	57	86	231	0	113	10	379	9632	81	0	0	12	0	186	206	450	95	353	889	0	0	0	42	0	59	36	0	132	114	17	0	38172	7933	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1B\XRF data\L000036.spe	72.04	8.00	1	0.018314	-0.003767	0.010099	0.091406	22783.25391	1.45	0	0	0	0	20	0	18	55	182	0	127	29	313	8736	96	0	0	12	0	165	20	509	194	346	1038	0	0	0	8	0	37	61	15	189	45	0	313832526989533	37318	7700	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1B\XRF data\L000037.spe	74.04	8.00	1	0.018314	-0.003767	0.010099	0.091406	22493.86914	1.35	0	0	9	5	9	0	41	83	254	0	115	26	385	9648	150	0	0	0	0	0	59	271	0	271	881	0	0	21	0	0	17	50	149	41	25	16	648319382079716	36156	7389	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1B\XRF data\L000038.spe	76.04	8.00	1	0.018314	-0.003767	0.010099	0.091406	21789.60547	1.31	0	0	18	6	41	13	53	55	159	0	121	21	270	7621	31	0	0	0	0	16	119	329	116	302	1110	5	0	0	13	0	17	23	71	112	85	8	266557628054302	36688	7393	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1B\XRF data\L000039.spe	78.04	8.00	1	0.018314	-0.003767	0.010099	0.091406	22365.67773	1.30	0	0	0	0	23	4	42	49	230	0	105	0	355	9879	33	0	0	11	0	103	163	387	105	276	895	0	0	0	0	13	11	0	0	99	100	0	344522171356546	35844	7451	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1B\XRF data\L000040.spe	80.04	8.00	1	0.018314	-0.003767	0.010099	0.091406	22816.75195	1.38	0	0	23	22	24	4	51	78	212	0	116	0	316	9091	36	0	0	0	0	47	156	465	163	342	1028	0	0	0	18	33	59	5	110	68	87	0	433967171294036	37326	7463	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1B\XRF data\L000041.spe	82.04	8.00	1	0.018314	-0.003767	0.010099	0.091406	22591.56641	1.53	0	0	0	0	31	0	44	67	223	14	109	7	351	9843	46	0	0	13	0	0	70	379	64	341	960	0	0	0	42	0	39	41	225	57	34	6	0	36666	7352	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1B\XRF data\L000042.spe	84.04	7.99	1	0.018314	-0.003767	0.010099	0.091406	22680.46094	1.18	9	16	22	39	43	0	50	55	243	0	113	28	338	9007	63	35	0	13	0	0	63	365	145	371	1010	6	0	0	39	0	16	79	189	0	127	0	0	37217	7543	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1B\XRF data\L000043.spe	86.04	7.99	1	0.018314	-0.003767	0.010099	0.091406	23191.73633	1.43	0	0	17	0	34	13	41	87	251	0	153	24	374	9906	75	13	6	33	9	81	68	275	168	309	968	0	0	0	0	0	7	81	0	10	116	22	0	37918	7600	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1B\XRF data\L000044.spe	88.04	7.98	1	0.018314	-0.003767	0.010099	0.091406	23296.43164	1.58	0	0	17	0	48	10	58	66	256	0	121	22	320	9366	110	0	34	0	32	0	126	329	123	410	1034	0	0	15	0	28	0	94	177	68	49	0	0	37554	7642	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1B\XRF data\L000045.spe	90.04	7.97	1	0.018314	-0.003767	0.010099	0.091406	21774.30859	1.54	0	0	14	27	53	4	62	83	184	0	81	11	318	8267	9	0	0	5	0	0	37	289	106	306	976	0	0	34	32	27	26	58	84	0	62	11	0	35852	7393	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1B\XRF data\L000046.spe	92.04	7.96	1	0.018314	-0.003767	0.010099	0.091406	20924.84766	1.38	0	0	0	0	20	14	41	39	164	0	95	15	251	6939	7	0	0	0	0	0	105	406	73	426	1031	0	0	0	0	32	64	60	74	64	113	12	1389165001694148	35134	7186	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1B\XRF data\L000047.spe	94.04	7.95	1	0.018314	-0.003767	0.010099	0.091406	20506.26758	1.31	0	0	0	0	40	0	65	53	150	0	71	0	219	5969	73	0	0	19	14	147	104	241	175	278	875	0	0	0	10	15	33	9	0	81	43	0	959168677987003	35067	7080	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1B\XRF data\L000048.spe	96.04	7.95	1	0.018314	-0.003767	0.010099	0.091406	21496.02148	1.24	0	5	4	0	53	0	48	58	186	0	68	36	264	7304	19	23	0	4	19	40	0	320	69	256	1104	0	0	10	18	57	18	77	13	0	69	10	0	36001	7202	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1B\XRF data\L000049.spe	98.04	7.96	1	0.018314	-0.003767	0.010099	0.091406	22111.78906	1.43	0	0	0	0	41	0	78	61	190	0	66	27	299	7545	13	0	0	25	0	0	58	271	15	237	962	0	0	13	8	13	0	68	0	0	125	16	0	36659	7302	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1B\XRF data\L000050.spe	100.04	7.96	1	0.018314	-0.003767	0.010099	0.091406	21448.92188	1.09	7	15	7	12	32	8	61	38	167	0	74	12	222	6806	0	0	0	0	0	0	137	174	41	302	997	0	0	0	34	10	51	56	92	51	95	8	1582096638312786	36341	7377	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1B\XRF data\L000051.spe	102.04	7.95	1	0.018314	-0.003767	0.010099	0.091406	20541.57031	1.37	16	11	0	8	48	20	76	52	116	0	81	27	198	5141	9	0	0	0	11	106	65	284	22	63	1089	0	7	0	0	0	0	72	8	128	50	28	489654032778956	35336	7434	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1B\XRF data\L000052.spe	104.04	7.95	1	0.018314	-0.003767	0.010099	0.091406	21233.73242	1.45	0	0	14	18	40	16	70	46	160	0	48	20	236	6235	57	30	0	0	0	176	72	167	138	278	1010	0	7	19	19	24	27	20	0	59	20	0	0	35930	7061	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1B\XRF data\L000053.spe	106.04	7.94	1	0.018314	-0.003767	0.010099	0.091406	21268.13086	1.22	0	13	15	13	24	0	64	17	181	0	91	28	234	6379	8	8	0	80	50	72	99	241	181	400	934	0	0	0	10	18	24	48	0	17	79	0	0	36239	7415	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1B\XRF data\L000054.spe	108.04	7.93	1	0.018314	-0.003767	0.010099	0.091406	20696.43945	1.36	9	19	22	9	37	25	62	44	182	7	75	28	202	6067	69	10	0	0	0	0	72	243	68	193	1195	0	0	0	0	5	0	51	40	90	61	4	0	35277	7048	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1B\XRF data\L000055.spe	110.04	7.92	1	0.018314	-0.003767	0.010099	0.091406	20623.16406	1.47	0	0	0	8	13	0	69	19	100	9	46	11	169	5598	20	0	0	0	43	62	101	270	0	220	800	0	0	9	19	0	0	0	30	14	22	11	93887427892806	35409	7269	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1B\XRF data\L000056.spe	112.04	7.92	1	0.018314	-0.003767	0.010099	0.091406	20512.97070	1.24	0	10	7	15	37	5	59	22	147	0	63	17	185	5608	71	0	0	7	14	74	88	326	96	268	1082	0	12	0	0	0	0	18	0	60	37	0	234478123966708	35531	7104	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1B\XRF data\L000057.spe	114.04	7.91	1	0.018314	-0.003767	0.010099	0.091406	21170.73438	1.59	6	17	0	8	32	0	75	43	142	0	81	6	224	6217	87	0	0	0	19	136	64	230	106	224	864	7	0	0	29	0	0	6	0	42	25	18	0	36395	7080	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1B\XRF data\L000058.spe	116.04	7.90	1	0.018314	-0.003767	0.010099	0.091406	21935.09766	1.44	25	0	15	0	39	0	55	54	202	0	104	29	244	7464	77	0	0	22	0	0	0	241	0	146	1043	0	0	0	36	41	0	74	110	0	54	25	493354779078615	36215	7275	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1B\XRF data\L000059.spe	118.04	7.90	1	0.018314	-0.003767	0.010099	0.091406	21019.94336	1.30	0	0	0	8	33	0	48	50	150	0	74	19	245	5334	48	6	0	0	0	0	33	337	66	133	1010	0	0	0	13	0	6	29	189	0	33	0	16338452565036	35856	7170	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1B\XRF data\L000060.spe	120.04	7.92	1	0.018314	-0.003767	0.010099	0.091406	20874.05078	1.34	0	12	12	0	34	0	52	53	194	0	107	0	287	7173	42	0	0	0	21	0	175	293	0	263	1066	4	0	0	12	0	0	45	86	16	39	0	372457634918044	35140	6953	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1B\XRF data\L000061.spe	122.04	7.92	1	0.018314	-0.003767	0.010099	0.091406	19201.03516	1.16	5	5	0	14	26	13	36	23	104	0	45	0	192	4705	39	0	14	0	29	28	100	270	172	305	882	0	0	0	0	0	8	26	56	93	9	0	818242784097532	33653	6668	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1B\XRF data\L000062.spe	124.04	7.92	1	0.018314	-0.003767	0.010099	0.091406	20505.27148	1.64	0	0	0	0	54	10	57	46	120	0	84	10	241	6540	26	14	7	22	0	167	134	287	0	74	944	0	0	0	17	16	59	71	0	90	52	14	794043436054959	34686	6895	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1B\XRF data\L000063.spe	126.04	7.92	1	0.018314	-0.003767	0.010099	0.091406	21596.01367	1.27	62	46	35	47	42	24	43	41	184	0	92	5	305	8559	43	0	0	33	15	229	120	204	0	388	951	0	0	0	0	20	0	64	0	42	84	16	184793116639850	35434	7108	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1B\XRF data\L000064.spe	128.04	7.93	1	0.018314	-0.003767	0.010099	0.091406	21454.11914	1.54	0	11	22	0	39	28	33	49	144	0	47	20	281	7037	46	0	0	0	0	0	118	301	0	222	941	9	0	25	26	0	0	51	45	25	60	40	120895667065904	36196	7359	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1B\XRF data\L000065.spe	130.04	7.95	1	0.018314	-0.003767	0.010099	0.091406	22277.78125	1.30	0	0	17	14	39	0	49	51	226	8	81	11	324	8364	42	0	0	27	0	92	129	268	51	320	1055	0	0	4	9	0	20	23	0	112	74	23	0	37326	7213	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1B\XRF data\L000066.spe	132.04	7.94	1	0.018314	-0.003767	0.010099	0.091406	22153.78711	1.33	29	23	10	22	21	0	41	47	196	0	104	22	259	8177	166	0	0	0	0	0	11	345	134	398	909	0	0	0	5	0	0	71	149	21	9	13	0	36654	7213	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1B\XRF data\L000067.spe	134.04	7.94	1	0.018314	-0.003767	0.010099	0.091406	21747.40820	1.28	0	0	7	0	16	13	61	54	177	0	54	24	255	8040	112	7	26	0	41	159	73	318	18	290	925	0	0	11	0	29	0	80	67	0	28	12	609425310785669	35938	7252	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1B\XRF data\L000068.spe	136.04	7.93	1	0.018314	-0.003767	0.010099	0.091406	21644.11328	1.60	0	0	0	0	28	8	52	44	181	0	59	7	283	7360	14	0	0	0	0	131	123	380	134	294	1062	0	0	13	28	0	45	0	0	6	111	0	365739305440037	35819	6997	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1B\XRF data\L000069.spe	138.04	7.93	1	0.018314	-0.003767	0.010099	0.091406	21487.82227	1.32	9	7	9	0	29	0	26	41	246	0	80	0	281	8035	36	0	0	56	0	35	20	365	14	380	918	0	0	9	48	10	14	20	61	0	72	14	0	35610	6878	
